OBJECTID,TAG,CODE,ROUTE,ACCOUNTNUM,PEANO,FEEDERID,OWNER,INSTALLATI,LATITUDE,LONGITUDE,"Lat, Long"
591905,1150MT000211296,AFAG,129,224901,25260696,FAA04,PEA,6007492663,19.80038038,99.28257858,"19.8003803847, 99.2825785758"
592801,1150MT000212192,AFAG,129,225151,18650585,FAA04,PEA,6007494354,19.7997532,99.28300256,"19.7997532011, 99.2830025586"
593114,1150MT000212505,AFAG,129,225200,6000272292,FAA04,PEA,6007494409,19.79961632,99.28341871,"19.7996163208, 99.2834187082"
592846,1150MT000212237,AFAG,129,225256,17384204,FAA04,PEA,6007495203,19.79795985,99.28388288,"19.7979598513, 99.2838828797"
3300040,11MTAA001007153,AFAG,129,225224,27808784,FAA04,PEA,6020860582,19.79859352,99.28468384,"19.7985935214, 99.2846838418"
592575,1150MT000211966,AFAG,130,225137,6200926417,FAA04,PEA,6007497834,19.80178968,99.28613748,"19.8017896772, 99.2861374824"
1987259,11MTAA000262477,AFAG,130,225733,5600215037,FAA04,PEA,6018021336,19.80183983,99.28771399,"19.8018398303, 99.2877139944"
592598,1150MT000211989,AFAG,130,226401,23694550,FAA04,PEA,6007500264,19.80030703,99.29159489,"19.8003070252, 99.2915948899"
3304742,11MTAA001009480,AFAG,128,211001,6100819666,FAA04,PEA,6017632089,19.83459306,99.2893739,"19.8345930595, 99.289373895"
593480,1150MT000212871,AFAG,128,212723,19521807,FAA04,PEA,6007480932,19.83516761,99.28941406,"19.8351676062, 99.2894140609"
1939936,11MTAA000228940,AFAG,128,-,29561427,FAA04,PEA,6017794057,19.8357565,99.29089693,"19.8357564976, 99.2908969304"
592605,1150MT000211996,AFAG,130,226510,6100729787,FAA04,PEA,6007500471,19.80045565,99.29383076,"19.800455651, 99.2938307598"
2968306,11MTAA000842278,AFAG,130,226901,5900381185,FAA04,PEA,6020330308,19.79954293,99.29687955,"19.799542929, 99.296879551"
592779,1150MT000212170,AFAG,130,226930,24000872,FAA04,PEA,6007502704,19.79895066,99.297251,"19.7989506634, 99.2972509996"
1536184,11MTAA000033163,AFAG,130,227605,25785682,FAA04,PEA,6007504301,19.79969231,99.29825452,"19.7996923131, 99.2982545248"
592529,1150MT000211920,AFAG,130,227600,17676961,FAA04,PEA,6007504182,19.79971942,99.29835181,"19.7997194238, 99.2983518084"
592728,1150MT000212119,AFAG,130,228002,16479209,FAA04,PEA,6007506240,19.80082174,99.30126783,"19.8008217378, 99.3012678299"
592983,1150MT000212374,AFAG,192,001502,6100540773,FAA04,PEA,6007657480,19.78628849,99.31601492,"19.7862884942, 99.3160149212"
3609297,11MTAA001175350,AFAG,192,005201,5700316351,FAA04,PEA,6018586285,19.78856524,99.31608687,"19.7885652423, 99.3160868712"
601480,1150MT000220871,AFAG,113,132021,5801369572,FAA04,PEA,6007408103,19.84193363,99.20914379,"19.8419336328, 99.2091437911"
1711090,11MTAA000101317,AFAG,165,412823,24551717,FAA09,PEA,6007622698,19.85770934,99.20723107,"19.8577093379, 99.207231066"
2532996,11MTAA000618449,AFAG,165,414022,5800189211,FAA09,PEA,6020302010,19.85942092,99.20767292,"19.8594209152, 99.2076729233"
1711091,11MTAA000101325,AFAG,165,-,24346242,FAA09,PEA,6007623284,19.8593386,99.20922617,"19.8593385992, 99.2092261737"
621044,1150MT000240435,AFAG,41,427590,26051296,FAA09,PEA,6006979067,19.86221923,99.20989096,"19.8622192321, 99.209890957"
621140,1150MT000240531,AFAG,41,427822,26051242,FAA09,PEA,6006979297,19.86237982,99.2105531,"19.8623798209, 99.2105531013"
4410844,11MTAA001382407,AFAG,149,183122,6500270467,FAA06,PEA,6024586662,19.90138515,99.20974941,"19.9013851486, 99.2097494128"
2945489,11MTAA000830972,AFAG,149,183590,5700315479,FAA06,PEA,6021678180,19.90122647,99.21066446,"19.9012264669, 99.2106644632"
1745343,11MTAA000119031,AFAG,148,174103,5600111174,FAA06,,6019329583,19.90370954,99.20621524,"19.9037095352, 99.2062152367"
621379,1150MT000240770,AFAG,148,173701,24622105,FAA06,,6007556141,19.90392602,99.20630016,"19.9039260203, 99.2063001554"
617503,1150MT000236894,AFAG,149,181201,6200142109,FAA06,PEA,6007557279,19.90214034,99.20755072,"19.9021403427, 99.2075507188"
1724333,11MTAA000109119,AFAG,149,-,25008199,FAA06,,6016341724,19.90215854,99.20879204,"19.9021585364, 99.2087920409"
617936,1150MT000237327,AFAG,149,182800,6201187449,FAA06,,6007558309,19.9019579,99.20906579,"19.9019578975, 99.2090657904"
2854271,11MTAA000782733,AFAG,133,238100,20992543,FAA06,PEA,6007513100,19.91226878,99.20917533,"19.9122687753, 99.2091753281"
619672,1150MT000239063,AFAG,41,430081,29561535,FAA09,PEA,6006984224,19.86703439,99.21427306,"19.8670343884, 99.2142730628"
1874834,11MTAA000188127,AFAG,156,-,18837174,FAA09,PEA,6007578799,19.87401675,99.21227317,"19.8740167484, 99.2122731743"
619432,1150MT000238823,AFAG,105,434503,22980617,FAA09,PEA,6007360120,19.87752599,99.21337255,"19.8775259928, 99.2133725538"
619064,1150MT000238455,AFAG,105,436201,15337934,FAA09,PEA,6007363175,19.88259701,99.21433036,"19.8825970054, 99.2143303551"
619040,1150MT000238431,AFAG,105,436932,16639615,FAA09,PEA,6007365423,19.88397841,99.21667799,"19.8839784059, 99.2166779884"
593346,1150MT000212737,AFAG,78,693651,18043215,FAA04,PEA,6007234966,19.81103039,99.2217016,"19.8110303912, 99.2217016005"
593369,1150MT000212760,AFAG,78,695000,21770351,FAA04,PEA,6007235592,19.81353417,99.22055893,"19.8135341664, 99.2205589347"
619252,1150MT000238643,AFAG,115,150100,26563172,FAA09,PEA,6007417844,19.89343899,99.22395618,"19.8934389916, 99.2239561763"
592193,1150MT000211584,AFAG,114,140601,29864080,FAA04,PEA,6007411258,19.83975883,99.22861379,"19.8397588332, 99.2286137868"
593121,1150MT000212512,AFAG,114,140800,25007269,FAA04,PEA,6007411314,19.83958695,99.22953948,"19.8395869486, 99.229539476"
1648003,11MTAA000068371,AFAG,139,274900,6300827447,FAA09,PEA,6007522666,19.89240253,99.22659125,"19.8924025312, 99.2265912454"
1844934,11MTAA000173714,AFAG,139,275021,23312213,FAA09,PEA,6007419303,19.89172295,99.22727289,"19.8917229486, 99.2272728915"
1652014,11MTAA000069920,AFAG,64,-,25477750,FAA09,PEA,6007146807,19.89687877,99.22667932,"19.8968787687, 99.2266793153"
618378,1150MT000237769,AFAG,64,649702,6300232941,FAA09,PEA,6007146280,19.89730139,99.22754282,"19.8973013904, 99.2275428189"
2585047,11MTAA000648399,AFAG,63,637763,5900098748,FAA09,PEA,6020475849,19.90145962,99.22867809,"19.9014596168, 99.2286780924"
618991,1150MT000238382,AFAG,160,644910,26563199,FAA09,PEA,6007596272,19.89952583,99.22956331,"19.8995258269, 99.2295633072"
619001,1150MT000238392,AFAG,63,637704,6300250026,FAA09,PEA,6007136523,19.90096746,99.2295669,"19.9009674615, 99.2295668953"
3250538,11MTAA000980559,AFAG,64,648001,5901099462,FAA09,PEA,6007143065,19.89834089,99.22985679,"19.8983408858, 99.2298567852"
620685,1150MT000240076,AFAG,28,297702,26050916,FAA06,,6006906139,19.86455044,99.18151384,"19.8645504428, 99.1815138406"
620772,1150MT000240163,AFAG,153,289701,25446340,FAA06,,6007567045,19.86788631,99.18360204,"19.8678863127, 99.1836020431"
2392374,11MTAA000542644,AFAG,153,290030,5800163015,FAA06,PEA,6019765993,19.86728584,99.18373666,"19.8672858421, 99.1837366617"
3446708,11MTAA001095982,AFAG,153,290802,6201354973,FAA06,PEA,6022821597,19.8667832,99.18383858,"19.8667832013, 99.1838385821"
620714,1150MT000240105,AFAG,122,269500,6200142027,FAA06,,6007457965,19.87001495,99.18679108,"19.8700149476, 99.1867910827"
620731,1150MT000240122,AFAG,122,268362,6100729493,FAA06,,6007457447,19.8690027,99.18712333,"19.8690026961, 99.1871233327"
4346668,11MTAA001371894,AFAG,122,270670,6400179686,FAA06,PEA,6024374733,19.86824901,99.18775561,"19.8682490138, 99.1877556079"
620048,1150MT000239439,AFAG,104,257402,18586577,FAA06,,6007357047,19.87466823,99.18851829,"19.8746682271, 99.188518294"
601201,1150MT000220592,AFAG,97,006995,23299252,FAA04,PEA,6007318469,19.83632283,99.19855591,"19.8363228299, 99.1985559123"
601994,1150MT000221385,AFAG,75,425122,16634822,FAA04,PEA,6007215372,19.84950183,99.19985465,"19.8495018317, 99.1998546451"
619568,1150MT000238959,AFAG,151,201099,23035348,FAA06,,6007562541,19.88930684,99.19716034,"19.8893068389, 99.1971603422"
620422,1150MT000239813,AFAG,151,200100,6600101364,FAA06,,6007561757,19.88993995,99.19756871,"19.8899399534, 99.1975687081"
620395,1150MT000239786,AFAG,151,198015,6100037290,FAA06,,6007561103,19.89239036,99.19926872,"19.8923903634, 99.1992687166"
620118,1150MT000239509,AFAG,19,196602,6001150860,FAA06,,6006858726,19.89214505,99.20065066,"19.8921450537, 99.2006506647"
620438,1150MT000239829,AFAG,19,195100,23496331,FAA06,,6006858001,19.89250746,99.199796,"19.8925074581, 99.1997960012"
601613,1150MT000221004,AFAG,75,421853,26662831,FAA04,PEA,6007212856,19.84654065,99.20200079,"19.8465406481, 99.2020007912"
601758,1150MT000221149,AFAG,40,414901,6000271649,FAA04,PEA,6006973611,19.85072602,99.2025974,"19.8507260152, 99.2025974009"
1814905,11MTAA000156774,AFAG,40,-,27804580,FAA04,PEA,6006974291,19.84983502,99.20309752,"19.8498350236, 99.2030975187"
601710,1150MT000221101,AFAG,84,731922,5700683610,FAA04,PEA,6007258572,19.84879588,99.20539397,"19.848795882, 99.2053939706"
3469899,11MTAA001107615,AFAG,155,410107,29865896,FAA09,PEA,6007575324,19.85507787,99.20515692,"19.8550778652, 99.2051569174"
617546,1150MT000236937,AFAG,17,178400,5801369325,FAA06,PEA,6006848644,19.9010231,99.20556152,"19.9010230987, 99.2055615194"
617779,1150MT000237170,AFAG,120,158005,23428028,FAA06,PEA,6007448370,19.90830172,99.20188906,"19.9083017177, 99.2018890612"
618520,1150MT000237911,AFAG,120,154231,25180209,FAA06,,6007441509,19.91044347,99.20429192,"19.9104434734, 99.2042919174"
618011,1150MT000237402,AFAG,16,168115,6400018002,FAA06,PEA,6006844143,19.90782842,99.20447956,"19.9078284239, 99.2044795576"
1799987,11MTAA000149576,AFAG,16,-,28647889,FAA06,,6006843508,19.90943299,99.20518953,"19.9094329917, 99.205189532"
1524334,11MTAA000028300,AFAG,120,153918,26871055,FAA06,,6007448390,19.91085081,99.2047155,"19.9108508052, 99.2047154968"
592918,1150MT000212309,AFAG,129,222982,5801369500,FAA04,PEA,6007486434,19.80840949,99.26409784,"19.8084094937, 99.2640978444"
593112,1150MT000212503,AFAG,129,223693,20309023,FAA04,PEA,6007489154,19.80615361,99.26857583,"19.8061536104, 99.2685758274"
592306,1150MT000211697,AFAG,127,196303,18775059,FAA04,PEA,6007476977,19.84425089,99.27351589,"19.8442508899, 99.2735158905"
3300047,11MTAA001007423,AFAG,129,224225,24099605,FAA04,PEA,6007490690,19.80135512,99.28104893,"19.8013551212, 99.281048934"
591858,1150MT000211249,AFAG,180,218200,5800525095,FAA04,PEA,6007638708,19.84625842,99.28014482,"19.8462584205, 99.2801448233"
591839,1150MT000211230,AFAG,180,217562,17416096,FAA04,PEA,6007638373,19.8472376,99.27818536,"19.8472376023, 99.2781853587"
1987263,11MTAA000262503,AFAG,129,224757,5600215040,FAA04,PEA,6018021294,19.80132977,99.28272371,"19.8013297698, 99.2827237064"
3189504,11MTAA000946595,AFAG,130,225402,6101046937,FAA04,PEA,6022310747,19.80043579,99.28635595,"19.8004357949, 99.2863559481"
1804417,11MTAA000151957,AFAG,130,225720,6200925976,FAA04,PEA,6007498506,19.80154935,99.28756175,"19.8015493524, 99.2875617491"
2231130,11MTAA000432205,AFAG,130,225842,5700551060,FAA04,PEA,6018987267,19.80290368,99.2873753,"19.8029036814, 99.2873752973"
3304744,11MTAA001009509,AFAG,128,213000,23299348,FAA04,PEA,6007481274,19.83553915,99.29062523,"19.8355391453, 99.2906252255"
3303803,11MTAA001009263,AFAG,130,226508,29461227,FAA04,PEA,6017379859,19.80006661,99.2931446,"19.8000666051, 99.2931446003"
592665,1150MT000212056,AFAG,130,226801,15469906,FAA04,PEA,6007501921,19.80105783,99.29698135,"19.8010578331, 99.296981351"
3470305,11MTAA001107744,AFAG,130,227967,6201187107,FAA04,PEA,6022880618,19.80092631,99.29934177,"19.8009263132, 99.2993417678"
592723,1150MT000212114,AFAG,130,227901,5801369440,FAA04,PEA,6007505464,19.80068985,99.30071528,"19.8006898547, 99.3007152765"
593390,1150MT000212781,AFAG,130,228025,5801369428,FAA04,PEA,6007506495,19.80100758,99.30191212,"19.8010075765, 99.3019121153"
592729,1150MT000212120,AFAG,130,228062,18012189,FAA04,PEA,6007506989,19.80189214,99.30239983,"19.8018921406, 99.3023998315"
1830340,11MTAA000164442,AFAG,192,228851,25260769,FAA04,PEA,6007509637,19.79790881,99.30271697,"19.7979088085, 99.302716971"
592992,1150MT000212383,AFAG,192,002600,21380560,FAA04,PEA,6007657726,19.78652534,99.31642712,"19.7865253426, 99.3164271243"
3609298,11MTAA001175354,AFAG,192,005405,5900381021,FAA04,PEA,6022409915,19.788451,99.31661403,"19.7884509972, 99.3166140288"
619481,1150MT000238872,AFAG,41,430041,18043185,FAA09,PEA,6006984005,19.86764339,99.21277726,"19.8676433887, 99.2127772566"
619442,1150MT000238833,AFAG,105,434540,5801531374,FAA09,PEA,6007360476,19.87700755,99.21461718,"19.8770075494, 99.214617184"
619415,1150MT000238806,AFAG,105,435236,29561546,FAA09,PEA,6007362239,19.87780534,99.21518618,"19.8778053424, 99.2151861835"
619729,1150MT000239120,AFAG,105,435210,25007093,FAA09,PEA,6007362020,19.87893447,99.21405653,"19.8789344735, 99.2140565295"
621344,1150MT000240735,AFAG,78,691600,5801369523,FAA04,,6007234115,19.81083022,99.21691843,"19.8108302151, 99.2169184341"
2555383,11MTAA000631288,AFAG,134,247850,5800449164,FAA04,PEA,6020392752,19.82513183,99.21759901,"19.825131831, 99.2175990089"
593225,1150MT000212616,AFAG,134,240100,25009232,FAA04,PEA,6007513404,19.83770184,99.21795317,"19.8377018351, 99.2179531704"
619451,1150MT000238842,AFAG,105,434660,16926183,FAA09,PEA,6007360789,19.87557264,99.21555112,"19.8755726396, 99.2155511212"
2101880,11MTAA000345700,AFAG,105,436911,30633911,FAA09,PEA,6018394779,19.88315754,99.2164196,"19.883157541, 99.2164195998"
2573505,11MTAA000641835,AFAG,105,436692,6200831609,FAA09,PEA,6007367870,19.88224995,99.21934672,"19.8822499496, 99.2193467215"
593364,1150MT000212755,AFAG,78,694600,6200142065,FAA04,PEA,6007235445,19.81252445,99.22029889,"19.8125244503, 99.2202988944"
592133,1150MT000211524,AFAG,114,139900,5901251401,FAA04,PEA,6007410347,19.84220835,99.22329336,"19.8422083532, 99.2232933635"
619337,1150MT000238728,AFAG,105,438020,15633871,FAA09,PEA,6007368203,19.88525609,99.2212386,"19.8852560896, 99.2212385964"
4580003,11MTAA001419357,AFAG,63,637712,6600584142,FAA09,PEA,6024751130,19.90079476,99.22935739,"19.9007947595, 99.2293573911"
1546053,11MTAA000035502,AFAG,63,640504,5700551784,FAA09,PEA,6007140644,19.90321419,99.22929664,"19.9032141879, 99.2292966365"
592212,1150MT000211603,AFAG,114,142100,6500556848,FAA04,PEA,6007412991,19.83984091,99.23241413,"19.8398409111, 99.2324141255"
618795,1150MT000238186,AFAG,64,652212,22007299,FAA09,PEA,6007147485,19.89568876,99.22991709,"19.8956887606, 99.2299170893"
3192450,11MTAA000948060,AFAG,64,648260,23212270,FAA09,PEA,6022363302,19.89634718,99.23051558,"19.8963471803, 99.2305155797"
618874,1150MT000238265,AFAG,64,648340,23634700,FAA09,PEA,6007145335,19.89838743,99.2301815,"19.89838743, 99.2301815021"
618621,1150MT000238012,AFAG,63,641602,5700316446,FAA09,PEA,6007141745,19.90425408,99.2305662,"19.9042540756, 99.2305661987"
618611,1150MT000238002,AFAG,131,226231,23996450,FAA09,,6007511800,19.90963263,99.23364888,"19.9096326258, 99.2336488827"
1650680,11MTAA000069037,AFAG,131,226235,6300233012,FAA09,PEA,6007511972,19.90957681,99.23373166,"19.9095768056, 99.2337316552"
618883,1150MT000238274,AFAG,64,656920,6100037227,FAA09,PEA,6007927540,19.88855342,99.23873626,"19.8885534176, 99.2387362606"
593055,1150MT000212446,AFAG,129,220180,5700551400,FAA04,,6007484021,19.80512865,99.24316855,"19.8051286506, 99.2431685476"
1968712,11MTAA000250127,AFAG,116,162800,29027217,FAA09,PEA,6017869109,19.86316174,99.2480185,"19.8631617423, 99.2480184971"
1730318,11MTAA000112074,AFAG,116,162660,6200448427,FAA09,PEA,6016341990,19.86703123,99.24709421,"19.8670312295, 99.2470942075"
602181,1150MT000221572,AFAG,68,011512,19300427,FAA04,PEA,6007166572,19.80028288,99.25353087,"19.8002828827, 99.2535308747"
602094,1150MT000221485,AFAG,68,013200,23694428,FAA04,PEA,6007170592,19.80428839,99.24945067,"19.8042883857, 99.2494506738"
3893143,11MTAA001286656,AFAG,68,012365,6400179692,FAA04,PEA,6023989175,19.80214223,99.25162957,"19.8021422303, 99.2516295666"
602159,1150MT000221550,AFAG,68,012179,23634709,FAA04,PEA,6007168653,19.8030387,99.25260935,"19.8030387013, 99.2526093451"
602156,1150MT000221547,AFAG,68,012173,22189839,FAA04,PEA,6007168560,19.80307408,99.25261165,"19.8030740771, 99.2526116543"
1779389,11MTAA000137707,AFAG,28,-,28522688,FAA06,PEA,6017168414,19.86466954,99.18075685,"19.8646695399, 99.1807568512"
620787,1150MT000240178,AFAG,28,296001,21128887,FAA06,,6006903984,19.86560902,99.1819553,"19.8656090232, 99.1819552991"
2752295,11MTAA000733444,AFAG,28,295712,23312326,FAA06,PEA,6006903748,19.86593478,99.18202545,"19.865934782, 99.1820254455"
620864,1150MT000240255,AFAG,153,289600,5700887652,FAA06,PEA,6007567017,19.86770338,99.18344688,"19.8677033782, 99.1834468838"
620890,1150MT000240281,AFAG,27,286303,26050893,FAA06,,6006899183,19.86846565,99.18420437,"19.868465654, 99.1842043686"
3469690,11MTAA001107410,AFAG,122,267108,6201355028,FAA06,PEA,6022943349,19.87094853,99.18592814,"19.8709485275, 99.1859281353"
3340746,11MTAA001028343,AFAG,252,006200,6201354425,FAA06,PEA,6022549337,19.8646287,99.18915988,"19.8646287025, 99.1891598789"
2259761,11MTAA000453673,AFAG,24,253221,5700238966,FAA06,,6006886979,19.87763139,99.19278567,"19.8776313912, 99.1927856712"
1711212,11MTAA000101451,AFAG,24,-,20992552,FAA06,,6006883199,19.88099874,99.19312378,"19.8809987404, 99.1931237775"
3633353,11MTAA001186726,AFAG,97,006306,6500059646,FAA04,PEA,6007317028,19.84070793,99.19746337,"19.8407079348, 99.1974633736"
1608803,11MTAA000054488,AFAG,97,005103,5900794701,FAA04,PEA,6007315944,19.84432327,99.19776497,"19.8443232722, 99.1977649739"
3105811,11MTAA000909999,AFAG,97,001902,6101046867,FAA04,PEA,6022150961,19.84536897,99.19845998,"19.8453689712, 99.1984599825"
601902,1150MT000221293,AFAG,97,004823,25260686,FAA04,PEA,6007315856,19.8446359,99.19865686,"19.8446359034, 99.1986568597"
1648170,11MTAA000068505,AFAG,97,-,6201187283,FAA04,PEA,6007315382,19.84849639,99.19896567,"19.8484963883, 99.1989656676"
601868,1150MT000221259,AFAG,97,004422,5600110655,FAA04,PEA,6007315479,19.84779016,99.19932534,"19.8477901584, 99.1993253404"
602016,1150MT000221407,AFAG,75,425421,5801369695,FAA04,PEA,6007215667,19.84856108,99.20094549,"19.848561077, 99.2009454934"
1663953,11MTAA000076497,AFAG,151,-,29050685,FAA06,,6007561733,19.88980271,99.19746738,"19.8898027071, 99.1974673804"
620122,1150MT000239513,AFAG,19,197004,24177868,FAA06,,6006858865,19.89244986,99.2008473,"19.8924498586, 99.2008473007"
1711349,11MTAA000101581,AFAG,19,192221,5900794490,FAA06,PEA,6006856388,19.89388697,99.19984754,"19.8938869692, 99.1998475427"
619824,1150MT000239215,AFAG,18,185900,6201354722,FAA06,PEA,6006852425,19.89908992,99.20036141,"19.8990899154, 99.2003614082"
2522498,11MTAA000613460,AFAG,18,185799,5800189041,FAA06,PEA,6020270401,19.89923605,99.20039782,"19.8992360529, 99.2003978195"
617723,1150MT000237114,AFAG,9802,011300,6500729425,FAA06,,6007927506,19.9022171,99.20112563,"19.902217096, 99.2011256271"
4558468,11MTAA001415111,AFAG,75,,5901251279,FAA04,PEA,6024910599,19.84536963,99.20148866,"19.8453696331, 99.2014886588"
601570,1150MT000220961,AFAG,75,423626,17139570,FAA04,PEA,6007214321,19.8462988,99.20293167,"19.8462987968, 99.2029316656"
601565,1150MT000220956,AFAG,75,423592,6100942355,FAA04,PEA,6007214129,19.84559484,99.20391701,"19.8455948358, 99.2039170055"
4010850,11MTAA001319950,AFAG,40,419840,6300233713,FAA04,PEA,6024206019,19.84686384,99.20494658,"19.8468638412, 99.2049465848"
3316381,11MTAA001015431,AFAG,75,421100,6001149799,FAA04,PEA,6007212141,19.84802246,99.20161568,"19.8480224594, 99.2016156765"
601733,1150MT000221124,AFAG,40,418602,6201354074,FAA04,PEA,6006975879,19.84930609,99.20257478,"19.849306089, 99.2025747787"
619559,1150MT000238950,AFAG,39,407800,19112639,FAA10,PEA,6006972492,19.85328109,99.20306806,"19.8532810945, 99.203068064"
620943,1150MT000240334,AFAG,155,410032,21770348,FAA09,PEA,6007575118,19.85458845,99.20587563,"19.8545884537, 99.2058756288"
